month,user_id,plan_id,seats,is_active,is_paying,mrr,new_paid,expansion_mrr,contraction_mrr,churn_mrr,churned_this_month,activation_within_7d,usage_events,deploys,projects_created
2025-08-01,408,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,408,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,408,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,408,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,408,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,409,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-02-01,409,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,2
2025-03-01,409,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,13,2,0
2025-04-01,409,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-05-01,409,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-06-01,409,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-07-01,409,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,3,1,0
2025-08-01,409,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,1,0
2025-09-01,409,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-10-01,409,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,1
2025-11-01,409,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-12-01,409,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-01-01,410,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,0
2025-02-01,410,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,1
2025-03-01,410,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-04-01,410,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,1
2025-05-01,410,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,8,1,0
2025-06-01,410,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,410,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,410,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,410,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,410,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,410,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,410,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,411,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,1
2025-02-01,411,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,1
2025-03-01,411,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-04-01,411,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,3,1,0
2025-05-01,411,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-06-01,411,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-07-01,411,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-08-01,411,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-09-01,411,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-10-01,411,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,2,0,0
2025-11-01,411,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-12-01,411,1,3,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-01-01,412,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,9,0,1
2025-02-01,412,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,4,0,1
2025-03-01,412,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,8,0,0
2025-04-01,412,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,12,2,2
2025-05-01,412,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,10,1,1
2025-06-01,412,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,4,1,0
2025-07-01,412,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,6,0,0
2025-08-01,412,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,10,1,1
2025-09-01,412,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,11,0,0
2025-10-01,412,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,5,1,0
2025-11-01,412,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,6,0,1
2025-12-01,412,2,1,1,1,20.0,1,20.0,0.0,0.0,0,1,7,1,1
2025-01-01,413,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,50,4,5
2025-02-01,413,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,41,1,3
2025-03-01,413,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,57,6,3
2025-04-01,413,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,52,3,4
2025-05-01,413,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,43,2,2
2025-06-01,413,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,38,1,0
2025-07-01,413,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,41,3,1
2025-08-01,413,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,46,4,2
2025-09-01,413,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,28,1,2
2025-10-01,413,3,2,1,1,60.0,0,0.0,0.0,0.0,0,0,37,2,4
2025-11-01,413,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,33,2,3
2025-12-01,413,3,3,1,1,60.0,0,0.0,0.0,0.0,0,0,32,1,2
2025-01-01,414,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,33,2,1
2025-02-01,414,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,26,2,3
2025-03-01,414,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,2,0
2025-04-01,414,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,20,1,1
2025-05-01,414,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,2,0
2025-06-01,414,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,1,0
2025-07-01,414,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,2,1
2025-08-01,414,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,18,2,0
2025-09-01,414,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-10-01,414,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,14,1,1
2025-11-01,414,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,13,0,0
2025-12-01,414,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-01-01,415,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-02-01,415,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-03-01,415,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,1
2025-04-01,415,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,7,0,0
2025-05-01,415,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-06-01,415,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,415,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,415,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,415,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,415,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,415,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,415,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,416,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,7,1,0
2025-02-01,416,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,18,2,2
2025-03-01,416,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,13,1,0
2025-04-01,416,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,11,1,1
2025-05-01,416,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,4,1,0
2025-06-01,416,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,10,1,2
2025-07-01,416,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,10,1,0
2025-08-01,416,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,9,1,1
2025-09-01,416,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,7,1,0
2025-10-01,416,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,2,0,0
2025-11-01,416,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,6,0,0
2025-12-01,416,1,1,1,0,0.0,0,0.0,0.0,0.0,0,1,8,0,1
2025-01-01,417,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,28,1,4
2025-02-01,417,2,1,0,1,0.0,0,0.0,0.0,20.0,1,0,18,0,0
2025-03-01,417,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-04-01,417,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-05-01,417,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-06-01,417,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,417,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,417,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,417,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,417,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,417,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,417,2,1,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,418,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-02-01,418,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,1
2025-03-01,418,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-04-01,418,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,2
2025-05-01,418,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-06-01,418,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-07-01,418,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,3,0,0
2025-08-01,418,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-09-01,418,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-10-01,418,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,1
2025-11-01,418,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-12-01,418,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-01-01,419,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,18,0,1
2025-02-01,419,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,13,2,0
2025-03-01,419,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,29,3,3
2025-04-01,419,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,28,0,0
2025-05-01,419,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,28,1,2
2025-06-01,419,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,18,1,1
2025-07-01,419,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,1,0
2025-08-01,419,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,12,0,2
2025-09-01,419,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-10-01,419,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,1,2
2025-11-01,419,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,1,2
2025-12-01,419,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,14,0,1
2025-01-01,420,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,1
2025-02-01,420,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-03-01,420,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-04-01,420,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,6,0,0
2025-05-01,420,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-06-01,420,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,420,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,420,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,420,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,420,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,420,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,420,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,421,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,19,0,1
2025-02-01,421,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,25,3,2
2025-03-01,421,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,25,1,2
2025-04-01,421,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,0,1
2025-05-01,421,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,14,0,1
2025-06-01,421,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,23,3,0
2025-07-01,421,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,1,0
2025-08-01,421,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,13,0,2
2025-09-01,421,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,16,1,1
2025-10-01,421,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,21,0,1
2025-11-01,421,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,17,1,0
2025-12-01,421,2,1,1,1,20.0,0,0.0,0.0,0.0,0,0,15,0,1
2025-01-01,422,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,0
2025-02-01,422,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,1
2025-03-01,422,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,13,0,0
2025-04-01,422,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,1
2025-05-01,422,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,1
2025-06-01,422,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-07-01,422,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,1
2025-08-01,422,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,1,0,0
2025-09-01,422,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-10-01,422,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-11-01,422,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-12-01,422,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,1
2025-01-01,423,3,6,1,1,96.0,0,12.0,0.0,0.0,0,0,64,2,5
2025-02-01,423,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,44,2,3
2025-03-01,423,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,37,1,1
2025-04-01,423,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,63,3,4
2025-05-01,423,3,6,0,1,0.0,0,0.0,0.0,96.0,1,0,65,6,5
2025-06-01,423,3,6,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,423,3,6,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,423,3,6,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,423,3,6,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,423,3,6,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,423,3,6,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,423,3,6,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,424,3,4,1,1,72.0,0,0.0,0.0,0.0,0,0,52,5,4
2025-02-01,424,3,4,0,1,0.0,0,0.0,0.0,72.0,1,0,41,3,3
2025-03-01,424,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-04-01,424,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-05-01,424,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-06-01,424,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-07-01,424,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,424,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,424,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,424,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,424,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,424,3,4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,425,2,5,1,1,20.0,0,0.0,0.0,0.0,0,0,18,2,2
2025-02-01,425,2,5,1,1,20.0,0,0.0,0.0,0.0,0,0,27,0,2
2025-03-01,425,2,5,1,1,20.0,0,0.0,0.0,0.0,0,0,26,2,1
2025-04-01,425,2,5,1,1,20.0,0,0.0,0.0,0.0,0,0,26,0,2
2025-05-01,425,2,5,1,1,20.0,0,0.0,0.0,0.0,0,0,13,0,2
2025-06-01,425,2,5,1,1,20.0,0,0.0,0.0,0.0,0,0,20,2,1
2025-07-01,425,2,5,1,1,20.0,0,0.0,0.0,0.0,0,0,20,1,0
2025-08-01,425,2,5,1,1,20.0,0,0.0,0.0,0.0,0,0,28,0,2
2025-09-01,425,2,5,1,1,20.0,0,0.0,0.0,0.0,0,0,20,0,2
2025-10-01,425,2,5,1,1,20.0,0,0.0,0.0,0.0,0,0,16,0,0
2025-11-01,425,2,5,1,1,20.0,0,0.0,0.0,0.0,0,0,15,0,1
2025-12-01,425,2,5,1,1,20.0,0,0.0,0.0,0.0,0,0,10,1,1
2025-01-01,426,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,67,5,4
2025-02-01,426,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,56,4,4
2025-03-01,426,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,55,2,3
2025-04-01,426,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,53,1,1
2025-05-01,426,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,53,0,3
2025-06-01,426,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,48,2,3
2025-07-01,426,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,46,3,2
2025-08-01,426,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,38,2,3
2025-09-01,426,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,46,1,1
2025-10-01,426,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,30,2,0
2025-11-01,426,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,41,2,6
2025-12-01,426,3,6,1,1,96.0,0,0.0,0.0,0.0,0,0,41,1,1
2025-01-01,427,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-02-01,427,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-03-01,427,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,13,0,0
2025-04-01,427,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-05-01,427,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-06-01,427,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,1
2025-07-01,427,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,0
2025-08-01,427,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,2
2025-09-01,427,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-10-01,427,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,1,0
2025-11-01,427,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-12-01,427,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,1,0
2025-01-01,428,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-02-01,428,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-03-01,428,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,1
2025-04-01,428,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,0
2025-05-01,428,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,1
2025-06-01,428,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-07-01,428,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,3,1,0
2025-08-01,428,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,1,0
2025-09-01,428,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,4,0,0
2025-10-01,428,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,10,0,1
2025-11-01,428,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,1,1
2025-12-01,428,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-01-01,429,3,5,1,1,84.0,0,0.0,0.0,0.0,0,1,76,3,4
2025-02-01,429,3,5,1,1,84.0,0,0.0,0.0,0.0,0,1,70,2,4
2025-03-01,429,3,5,1,1,84.0,0,0.0,0.0,0.0,0,1,63,2,2
2025-04-01,429,3,5,1,1,84.0,0,0.0,0.0,0.0,0,1,58,5,2
2025-05-01,429,3,5,1,1,84.0,0,0.0,0.0,0.0,0,1,53,2,2
2025-06-01,429,3,6,1,1,96.0,0,12.0,0.0,0.0,0,1,51,2,4
2025-07-01,429,3,6,1,1,96.0,0,0.0,0.0,0.0,0,1,44,0,3
2025-08-01,429,3,6,1,1,96.0,0,0.0,0.0,0.0,0,1,61,2,4
2025-09-01,429,3,6,0,1,0.0,0,0.0,0.0,96.0,1,1,55,2,4
2025-10-01,429,3,6,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0
2025-11-01,429,3,6,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0
2025-12-01,429,3,6,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0
2025-01-01,430,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-02-01,430,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,1
2025-03-01,430,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,1,1
2025-04-01,430,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-05-01,430,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,1,1
2025-06-01,430,1,1,0,0,0.0,0,0.0,0.0,0.0,1,0,9,1,0
2025-07-01,430,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-08-01,430,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-09-01,430,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-10-01,430,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-11-01,430,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-12-01,430,1,1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0
2025-01-01,431,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,30,0,2
2025-02-01,431,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,21,1,0
2025-03-01,431,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,25,1,2
2025-04-01,431,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,31,4,2
2025-05-01,431,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,26,0,1
2025-06-01,431,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,16,0,3
2025-07-01,431,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,20,3,0
2025-08-01,431,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,24,2,4
2025-09-01,431,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,15,0,0
2025-10-01,431,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,25,1,1
2025-11-01,431,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,19,1,0
2025-12-01,431,2,1,1,1,20.0,0,0.0,0.0,0.0,0,1,17,1,1
2025-01-01,432,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-02-01,432,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-03-01,432,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,0
2025-04-01,432,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,0,0
2025-05-01,432,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-06-01,432,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,13,0,1
2025-07-01,432,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,0,1
2025-08-01,432,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-09-01,432,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,1
2025-10-01,432,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-11-01,432,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-12-01,432,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,0,0
2025-01-01,433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,1,0
2025-02-01,433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,2,2
2025-03-01,433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,12,0,2
2025-04-01,433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,0
2025-05-01,433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,1
2025-06-01,433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,0
2025-07-01,433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-08-01,433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,5,0,0
2025-09-01,433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,8,1,1
2025-10-01,433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,11,1,0
2025-11-01,433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,16,0,0
2025-12-01,433,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-01-01,434,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,7,0,0
2025-02-01,434,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,16,2,0
2025-03-01,434,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,6,1,0
2025-04-01,434,1,1,1,0,0.0,0,0.0,0.0,0.0,0,0,9,0,1
