user_id,signup_date,acquisition_channel,country,account_type,initial_plan_id,first_project_date,first_deploy_date
2252,2025-08-24,Paid Search,JP,Individual,1,,
2253,2025-08-24,Organic,DE,Individual,2,,2025-09-03
2254,2025-08-24,Organic,BR,Team,1,2025-09-07,2025-09-19
2255,2025-08-24,Organic,GB,Team,1,,
2256,2025-08-24,Organic,US,Individual,1,,
2257,2025-08-24,Organic,ES,Individual,1,2025-09-05,
2258,2025-08-24,Organic,GB,Individual,1,2025-09-05,
2259,2025-08-25,Organic,BR,Individual,2,2025-08-30,
2260,2025-08-25,Content,JP,Individual,2,2025-08-31,2025-09-04
2261,2025-08-25,Organic,FR,Team,3,,2025-08-31
2262,2025-08-25,Referral,GB,Individual,1,2025-08-26,
2263,2025-08-26,Organic,US,Team,2,2025-09-16,2025-09-19
2264,2025-08-26,Content,US,Individual,1,,
2265,2025-08-26,Content,US,Individual,2,2025-08-30,
2266,2025-08-26,Referral,US,Individual,1,,
2267,2025-08-26,Referral,US,Individual,1,2025-08-28,
2268,2025-08-26,Organic,US,Individual,1,2025-08-30,2025-09-03
2269,2025-08-26,Content,US,Individual,1,2025-09-02,
2270,2025-08-26,Partner,US,Individual,1,,2025-09-10
2271,2025-08-26,Content,US,Team,3,2025-08-28,2025-09-02
2272,2025-08-27,Referral,US,Individual,1,2025-09-05,
2273,2025-08-27,Organic,FR,Team,3,2025-09-18,2025-09-18
2274,2025-08-27,Content,GB,Team,2,2025-08-27,2025-09-04
2275,2025-08-27,Organic,US,Team,2,2025-08-30,
2276,2025-08-27,Paid Search,DE,Individual,1,,
2277,2025-08-27,Organic,BR,Individual,1,,
2278,2025-08-28,Content,US,Team,3,,
2279,2025-08-28,Organic,DE,Individual,1,,
2280,2025-08-28,Organic,JP,Individual,1,,
2281,2025-08-28,Paid Search,BR,Individual,1,2025-09-08,
2282,2025-08-29,Referral,US,Individual,2,2025-09-03,
2283,2025-08-29,Paid Search,DE,Individual,1,,
2284,2025-08-29,Organic,US,Individual,1,2025-08-29,2025-08-31
2285,2025-08-30,Organic,GB,Individual,1,2025-09-01,2025-09-11
2286,2025-08-30,Referral,ES,Team,1,2025-09-05,
2287,2025-08-30,Content,GB,Individual,1,,2025-09-12
2288,2025-08-30,Partner,JP,Team,3,2025-09-16,
2289,2025-08-30,Paid Search,US,Individual,1,2025-10-02,2025-10-11
2290,2025-08-31,Content,ES,Team,3,2025-09-26,2025-09-30
2291,2025-08-31,Paid Search,GB,Individual,1,,2025-09-15
2292,2025-08-31,Paid Search,US,Team,2,,
2293,2025-08-31,Paid Search,GB,Individual,1,,2025-09-11
2294,2025-08-31,Paid Search,US,Team,3,2025-09-06,2025-09-11
2295,2025-08-31,Referral,US,Individual,1,2025-09-05,2025-09-10
2296,2025-08-31,Paid Search,BR,Team,3,2025-09-12,2025-09-23
2297,2025-09-01,Organic,US,Team,3,2025-09-20,2025-10-07
2298,2025-09-01,Organic,IN,Individual,2,2025-09-09,2025-09-15
2299,2025-09-01,Organic,US,Individual,1,2025-09-04,2025-09-10
2300,2025-09-01,Paid Search,US,Team,3,2025-09-13,2025-09-19
2301,2025-09-01,Organic,ES,Individual,1,2025-09-07,
2302,2025-09-01,Organic,US,Team,1,2025-09-05,
2303,2025-09-01,Referral,DE,Individual,1,,2025-09-05
2304,2025-09-02,Referral,DE,Individual,1,,2025-09-13
2305,2025-09-02,Referral,GB,Team,2,,2025-09-11
2306,2025-09-02,Paid Search,AU,Individual,1,,
2307,2025-09-02,Content,FR,Team,1,,2025-09-25
2308,2025-09-02,Content,US,Individual,1,,2025-09-08
2309,2025-09-03,Partner,BR,Individual,1,2025-09-10,
2310,2025-09-03,Referral,US,Individual,1,2025-09-06,
2311,2025-09-03,Organic,GB,Individual,1,2025-09-16,
2312,2025-09-03,Content,JP,Individual,1,,
2313,2025-09-03,Organic,DE,Individual,1,2025-09-07,
2314,2025-09-03,Organic,IN,Individual,1,2025-09-09,
2315,2025-09-03,Paid Search,FR,Individual,1,2025-09-08,2025-09-13
2316,2025-09-04,Organic,BR,Team,3,2025-09-07,2025-09-09
2317,2025-09-04,Content,JP,Individual,1,,
2318,2025-09-04,Paid Search,US,Individual,1,,2025-09-16
2319,2025-09-04,Paid Search,US,Individual,1,,
2320,2025-09-04,Referral,CA,Individual,1,2025-09-11,
2321,2025-09-05,Paid Search,IN,Individual,1,2025-09-08,
2322,2025-09-05,Organic,US,Individual,1,2025-09-06,
2323,2025-09-05,Paid Search,US,Individual,1,,
2324,2025-09-05,Referral,US,Individual,1,,
2325,2025-09-05,Paid Search,ES,Individual,1,2025-09-10,
2326,2025-09-05,Referral,FR,Team,2,,
2327,2025-09-05,Organic,US,Individual,1,2025-09-06,2025-09-06
2328,2025-09-05,Organic,US,Individual,1,2025-09-07,
2329,2025-09-06,Organic,US,Individual,2,2025-09-11,2025-09-17
2330,2025-09-06,Organic,US,Individual,1,2025-09-09,2025-09-18
2331,2025-09-06,Partner,US,Team,1,,
2332,2025-09-06,Partner,AU,Individual,1,2025-09-09,2025-09-12
2333,2025-09-06,Paid Search,ES,Individual,1,2025-09-21,
2334,2025-09-06,Paid Search,US,Individual,2,2025-09-07,
2335,2025-09-07,Referral,US,Individual,1,,
2336,2025-09-07,Organic,US,Individual,1,2025-09-17,
2337,2025-09-07,Organic,CA,Individual,2,2025-10-03,2025-10-07
2338,2025-09-07,Content,US,Individual,1,2025-09-08,2025-09-13
2339,2025-09-07,Paid Search,US,Individual,1,2025-09-19,2025-09-27
2340,2025-09-07,Content,US,Individual,2,2025-09-14,2025-09-17
2341,2025-09-07,Organic,IN,Individual,1,2025-09-14,
2342,2025-09-07,Referral,IN,Individual,1,2025-09-19,
2343,2025-09-07,Organic,DE,Individual,1,2025-09-11,
2344,2025-09-07,Organic,US,Team,1,2025-09-11,
2345,2025-09-07,Paid Search,AU,Individual,1,2025-09-12,2025-09-16
2346,2025-09-08,Organic,ES,Team,3,2025-09-10,2025-09-22
2347,2025-09-08,Organic,US,Individual,1,2025-09-27,2025-10-02
2348,2025-09-09,Organic,US,Individual,1,,
2349,2025-09-09,Organic,GB,Individual,2,2025-09-13,
2350,2025-09-09,Referral,US,Individual,1,2025-09-16,
2351,2025-09-09,Paid Search,US,Individual,1,2025-09-18,
2352,2025-09-09,Organic,GB,Individual,1,,
2353,2025-09-09,Organic,GB,Individual,2,2025-09-11,2025-09-13
2354,2025-09-09,Organic,US,Team,3,,
2355,2025-09-09,Paid Search,GB,Individual,1,,
2356,2025-09-10,Organic,JP,Individual,1,,
2357,2025-09-10,Referral,US,Individual,1,2025-09-16,
2358,2025-09-10,Organic,FR,Individual,2,2025-09-27,2025-10-06
2359,2025-09-10,Organic,US,Individual,1,2025-09-17,
2360,2025-09-10,Content,US,Individual,1,2025-09-16,
2361,2025-09-10,Referral,GB,Team,3,2025-09-16,2025-09-21
2362,2025-09-10,Organic,US,Team,2,2025-09-11,
2363,2025-09-10,Partner,US,Individual,1,2025-09-21,2025-09-22
2364,2025-09-11,Paid Search,US,Individual,1,,2025-10-01
2365,2025-09-11,Partner,GB,Team,2,,
2366,2025-09-11,Paid Search,IN,Individual,1,,
2367,2025-09-11,Referral,US,Individual,2,2025-09-17,2025-09-30
2368,2025-09-11,Content,FR,Individual,1,2025-09-17,
2369,2025-09-11,Organic,US,Individual,1,2025-09-21,
2370,2025-09-11,Paid Search,DE,Individual,1,,2025-09-19
2371,2025-09-11,Paid Search,US,Individual,1,2025-09-14,
2372,2025-09-11,Organic,FR,Individual,1,2025-09-14,2025-09-19
2373,2025-09-12,Organic,ES,Individual,1,2025-09-21,
2374,2025-09-12,Organic,JP,Individual,2,2025-09-21,2025-09-22
2375,2025-09-12,Referral,US,Individual,1,2025-09-20,
2376,2025-09-12,Paid Search,AU,Individual,1,2025-09-14,
2377,2025-09-12,Paid Search,US,Individual,1,,
2378,2025-09-13,Organic,JP,Individual,2,2025-09-19,2025-09-19
2379,2025-09-13,Paid Search,US,Individual,1,2025-09-26,
2380,2025-09-13,Content,US,Individual,1,2025-09-24,
2381,2025-09-13,Paid Search,US,Team,2,2025-09-16,2025-09-18
2382,2025-09-13,Paid Search,US,Team,3,2025-09-14,2025-10-04
2383,2025-09-13,Referral,IN,Individual,1,2025-09-25,
2384,2025-09-14,Referral,JP,Individual,1,,2025-10-01
2385,2025-09-14,Paid Search,DE,Individual,1,2025-09-25,2025-09-27
2386,2025-09-14,Partner,IN,Individual,1,2025-09-20,
2387,2025-09-14,Paid Search,IN,Team,3,2025-09-20,
2388,2025-09-14,Content,US,Individual,1,2025-09-17,
2389,2025-09-14,Organic,US,Individual,1,2025-09-25,
2390,2025-09-14,Organic,US,Individual,2,2025-09-26,2025-09-29
2391,2025-09-14,Organic,US,Individual,2,2025-09-24,2025-10-04
2392,2025-09-14,Referral,US,Individual,1,,
2393,2025-09-14,Paid Search,US,Individual,2,2025-09-16,2025-09-16
2394,2025-09-14,Organic,US,Individual,1,2025-09-24,
2395,2025-09-14,Organic,US,Team,2,,
2396,2025-09-15,Content,AU,Team,2,2025-09-27,
2397,2025-09-15,Partner,US,Individual,1,2025-09-23,2025-09-29
2398,2025-09-15,Paid Search,GB,Individual,1,2025-09-26,
2399,2025-09-15,Paid Search,DE,Individual,1,2025-09-15,
2400,2025-09-15,Paid Search,GB,Individual,1,,
2401,2025-09-15,Paid Search,US,Individual,1,2025-10-03,
2402,2025-09-15,Content,US,Individual,1,,
2403,2025-09-16,Organic,US,Individual,1,2025-09-18,
2404,2025-09-16,Paid Search,US,Individual,2,2025-10-07,2025-10-17
2405,2025-09-16,Organic,US,Individual,1,2025-09-29,
2406,2025-09-17,Paid Search,GB,Individual,1,,2025-10-13
2407,2025-09-17,Paid Search,FR,Individual,1,2025-09-28,
2408,2025-09-17,Paid Search,GB,Individual,1,,
2409,2025-09-17,Organic,US,Team,3,,2025-09-29
2410,2025-09-17,Paid Search,US,Individual,1,2025-09-21,
2411,2025-09-17,Organic,BR,Individual,1,2025-09-20,2025-09-29
2412,2025-09-18,Organic,US,Team,1,2025-09-18,
2413,2025-09-18,Organic,IN,Team,2,,2025-09-27
2414,2025-09-18,Referral,IN,Individual,2,2025-10-07,
2415,2025-09-18,Paid Search,US,Team,3,,2025-10-12
2416,2025-09-18,Paid Search,US,Individual,1,2025-09-28,
2417,2025-09-18,Referral,CA,Individual,1,,
2418,2025-09-18,Referral,US,Individual,1,2025-09-27,
2419,2025-09-19,Paid Search,US,Individual,1,2025-10-05,
2420,2025-09-19,Paid Search,US,Individual,1,2025-09-24,2025-09-26
2421,2025-09-19,Organic,US,Individual,1,2025-09-29,
2422,2025-09-19,Referral,CA,Individual,1,,
2423,2025-09-19,Paid Search,BR,Individual,2,2025-09-24,2025-10-03
2424,2025-09-19,Partner,US,Individual,1,2025-09-29,
2425,2025-09-20,Partner,JP,Individual,1,,2025-10-20
2426,2025-09-20,Organic,JP,Individual,1,2025-09-23,
2427,2025-09-20,Organic,JP,Individual,1,2025-10-08,2025-10-16
2428,2025-09-20,Referral,BR,Team,3,2025-10-05,2025-10-08
2429,2025-09-20,Organic,US,Team,2,2025-09-28,
2430,2025-09-20,Organic,US,Individual,1,2025-09-25,
2431,2025-09-20,Content,GB,Individual,1,2025-10-10,
2432,2025-09-21,Organic,GB,Individual,2,2025-10-02,
2433,2025-09-21,Content,BR,Individual,1,,
2434,2025-09-21,Referral,ES,Individual,1,2025-09-25,
2435,2025-09-21,Referral,CA,Individual,1,,
2436,2025-09-21,Organic,US,Individual,2,2025-09-25,
2437,2025-09-21,Organic,US,Individual,2,,2025-10-11
2438,2025-09-22,Paid Search,US,Team,2,2025-09-24,2025-09-25
2439,2025-09-22,Organic,CA,Individual,1,2025-10-08,
2440,2025-09-22,Organic,GB,Individual,1,2025-09-25,2025-09-28
2441,2025-09-22,Organic,BR,Team,1,2025-09-26,2025-09-30
2442,2025-09-22,Organic,CA,Individual,2,2025-09-29,2025-10-02
2443,2025-09-23,Organic,AU,Individual,1,,
2444,2025-09-23,Referral,DE,Individual,1,,
2445,2025-09-23,Organic,BR,Individual,1,,
2446,2025-09-24,Organic,US,Individual,1,2025-09-29,2025-10-12
2447,2025-09-24,Paid Search,BR,Individual,1,,
2448,2025-09-24,Content,FR,Individual,1,,
2449,2025-09-24,Organic,US,Individual,1,,
2450,2025-09-24,Organic,US,Individual,1,2025-10-12,
2451,2025-09-24,Paid Search,JP,Individual,1,2025-09-29,2025-09-29
2452,2025-09-24,Content,US,Individual,1,,
2453,2025-09-24,Referral,CA,Team,3,2025-09-24,2025-09-27
2454,2025-09-25,Paid Search,US,Individual,1,2025-10-05,
2455,2025-09-25,Organic,FR,Individual,1,2025-10-07,
2456,2025-09-25,Paid Search,BR,Individual,2,,
2457,2025-09-25,Organic,US,Individual,2,,2025-10-02
2458,2025-09-25,Referral,US,Individual,2,,
2459,2025-09-25,Referral,ES,Individual,1,2025-10-01,
2460,2025-09-25,Content,IN,Team,1,2025-10-09,
2461,2025-09-25,Organic,AU,Team,2,,
2462,2025-09-25,Organic,US,Individual,2,2025-09-28,2025-10-01
2463,2025-09-25,Paid Search,US,Individual,2,2025-10-01,2025-10-02
2464,2025-09-25,Referral,US,Individual,2,2025-09-30,
2465,2025-09-26,Referral,IN,Individual,1,2025-10-19,
2466,2025-09-26,Organic,US,Individual,2,,2025-10-04
2467,2025-09-26,Organic,US,Individual,1,2025-09-28,
2468,2025-09-26,Paid Search,US,Individual,1,,
2469,2025-09-26,Organic,US,Individual,1,,
2470,2025-09-26,Partner,BR,Individual,1,2025-10-08,
2471,2025-09-26,Paid Search,US,Team,3,2025-10-13,2025-10-20
2472,2025-09-26,Referral,FR,Individual,1,2025-10-07,2025-10-07
2473,2025-09-27,Paid Search,JP,Individual,1,2025-09-30,2025-10-04
2474,2025-09-27,Referral,US,Individual,1,,2025-09-30
2475,2025-09-27,Organic,FR,Team,3,2025-09-29,2025-10-04
2476,2025-09-28,Partner,ES,Individual,1,,
2477,2025-09-28,Organic,ES,Individual,1,2025-10-08,2025-10-08
2478,2025-09-28,Paid Search,US,Individual,2,2025-10-11,
2479,2025-09-28,Organic,US,Individual,2,2025-10-06,
2480,2025-09-28,Paid Search,US,Team,1,2025-10-05,2025-10-14
2481,2025-09-29,Organic,IN,Individual,1,2025-10-07,2025-10-15
2482,2025-09-29,Organic,IN,Individual,1,2025-10-02,2025-10-02
2483,2025-09-29,Content,FR,Team,1,,
2484,2025-09-29,Organic,US,Individual,1,2025-10-06,
2485,2025-09-29,Referral,US,Individual,2,,2025-10-23
2486,2025-09-29,Content,GB,Individual,1,,2025-10-06
2487,2025-09-29,Organic,CA,Team,3,2025-10-07,
2488,2025-09-29,Referral,IN,Individual,2,2025-10-16,2025-10-17
2489,2025-09-30,Organic,US,Individual,2,2025-10-09,2025-10-12
2490,2025-09-30,Organic,US,Individual,1,,
2491,2025-09-30,Paid Search,US,Individual,2,2025-10-12,
2492,2025-09-30,Content,US,Individual,1,2025-10-07,
2493,2025-09-30,Organic,US,Individual,1,2025-10-03,
2494,2025-09-30,Paid Search,US,Team,1,2025-10-09,
2495,2025-09-30,Paid Search,US,Individual,1,2025-10-10,
2496,2025-09-30,Partner,US,Individual,1,2025-10-24,
2497,2025-09-30,Organic,US,Individual,1,,
2498,2025-09-30,Referral,IN,Individual,1,2025-10-03,
2499,2025-09-30,Referral,US,Team,1,,2025-10-16
2500,2025-10-01,Referral,FR,Individual,1,2025-10-07,
2501,2025-10-01,Content,IN,Individual,1,2025-10-07,
2502,2025-10-01,Partner,GB,Individual,2,2025-10-02,2025-10-10
2503,2025-10-01,Organic,JP,Individual,1,2025-10-06,
2504,2025-10-01,Paid Search,US,Individual,1,2025-10-04,
2505,2025-10-02,Paid Search,IN,Individual,1,2025-10-06,2025-10-12
2506,2025-10-02,Organic,JP,Team,2,2025-10-08,
2507,2025-10-02,Paid Search,BR,Team,2,2025-10-29,
2508,2025-10-02,Paid Search,US,Individual,1,,2025-10-18
2509,2025-10-02,Paid Search,US,Team,3,2025-10-15,
2510,2025-10-02,Content,US,Individual,1,2025-10-21,
2511,2025-10-03,Organic,DE,Individual,1,2025-10-10,2025-10-13
2512,2025-10-04,Content,IN,Individual,1,,2025-10-13
2513,2025-10-04,Paid Search,US,Individual,2,2025-10-09,
2514,2025-10-04,Paid Search,GB,Individual,1,2025-10-13,
2515,2025-10-04,Partner,FR,Individual,1,2025-10-06,
2516,2025-10-04,Organic,US,Individual,1,2025-10-15,2025-10-19
2517,2025-10-04,Paid Search,BR,Individual,1,2025-10-06,
2518,2025-10-04,Paid Search,IN,Individual,1,2025-10-04,2025-10-17
2519,2025-10-04,Organic,US,Individual,1,2025-10-15,
2520,2025-10-05,Content,DE,Individual,1,2025-10-05,
2521,2025-10-05,Partner,US,Individual,1,,
2522,2025-10-05,Organic,GB,Individual,1,,2025-11-05
2523,2025-10-05,Organic,JP,Individual,1,2025-10-07,
2524,2025-10-05,Paid Search,AU,Team,3,2025-10-08,
2525,2025-10-06,Organic,US,Individual,1,,
2526,2025-10-06,Paid Search,US,Individual,2,2025-10-13,
2527,2025-10-06,Organic,US,Team,3,2025-10-11,2025-10-19
2528,2025-10-06,Paid Search,GB,Individual,1,2025-10-07,
2529,2025-10-06,Organic,US,Individual,1,,
2530,2025-10-06,Organic,GB,Individual,1,2025-10-08,2025-10-10
2531,2025-10-06,Referral,US,Team,2,2025-10-20,2025-10-23
2532,2025-10-06,Paid Search,US,Individual,1,,
2533,2025-10-06,Content,US,Individual,2,2025-10-06,
2534,2025-10-06,Partner,ES,Individual,1,2025-10-11,2025-10-15
2535,2025-10-06,Organic,IN,Individual,1,2025-10-09,
2536,2025-10-06,Organic,US,Individual,1,2025-10-18,2025-10-23
2537,2025-10-07,Partner,US,Individual,1,2025-10-12,
2538,2025-10-07,Content,GB,Individual,1,2025-10-08,
2539,2025-10-07,Partner,US,Team,2,2025-10-22,2025-10-26
2540,2025-10-07,Organic,GB,Team,2,2025-10-10,
2541,2025-10-08,Content,BR,Individual,2,2025-10-12,2025-10-13
2542,2025-10-08,Organic,DE,Team,1,2025-10-16,
2543,2025-10-08,Referral,DE,Individual,2,2025-10-11,2025-10-13
2544,2025-10-08,Content,GB,Individual,2,2025-11-01,
2545,2025-10-08,Organic,JP,Individual,1,,
2546,2025-10-08,Content,JP,Team,3,,2025-10-20
2547,2025-10-08,Organic,GB,Team,1,2025-10-20,
2548,2025-10-08,Content,US,Individual,2,2025-10-16,2025-10-21
2549,2025-10-08,Organic,CA,Team,3,,
2550,2025-10-09,Content,US,Individual,1,2025-10-14,
2551,2025-10-09,Organic,DE,Team,2,2025-10-16,2025-10-21
2552,2025-10-09,Referral,CA,Team,1,2025-11-01,2025-11-05
2553,2025-10-09,Paid Search,US,Individual,2,2025-10-23,2025-10-31
2554,2025-10-09,Paid Search,US,Individual,1,,
2555,2025-10-09,Organic,CA,Individual,1,2025-10-10,2025-10-11
2556,2025-10-09,Referral,AU,Individual,1,2025-10-14,
2557,2025-10-09,Organic,GB,Individual,2,2025-10-24,2025-10-31
2558,2025-10-09,Paid Search,FR,Individual,1,2025-10-15,
2559,2025-10-09,Organic,US,Team,3,2025-10-11,2025-10-19
2560,2025-10-10,Content,GB,Individual,1,2025-10-13,2025-10-16
2561,2025-10-10,Organic,US,Individual,1,,
2562,2025-10-10,Organic,FR,Team,1,2025-10-13,2025-10-20
2563,2025-10-10,Organic,US,Team,1,,
2564,2025-10-10,Paid Search,CA,Individual,1,2025-10-13,
2565,2025-10-10,Organic,US,Team,3,2025-10-12,2025-10-14
2566,2025-10-11,Paid Search,US,Individual,1,2025-10-21,
2567,2025-10-11,Partner,ES,Team,3,2025-10-13,2025-10-21
2568,2025-10-11,Referral,US,Individual,1,,2025-11-11
2569,2025-10-11,Paid Search,US,Individual,2,,2025-10-17
2570,2025-10-11,Organic,CA,Individual,2,2025-10-18,
2571,2025-10-11,Referral,BR,Individual,1,2025-10-16,
2572,2025-10-11,Organic,US,Individual,1,,
2573,2025-10-11,Referral,IN,Individual,1,2025-10-18,
2574,2025-10-12,Organic,BR,Individual,1,,2025-11-08
2575,2025-10-12,Paid Search,US,Team,2,2025-10-15,2025-10-25
2576,2025-10-12,Organic,US,Individual,1,,
2577,2025-10-12,Partner,US,Individual,1,2025-10-27,2025-11-05
2578,2025-10-12,Organic,BR,Individual,2,2025-10-16,
2579,2025-10-13,Paid Search,US,Individual,1,,
2580,2025-10-13,Organic,US,Team,3,,
2581,2025-10-13,Referral,FR,Team,2,2025-10-20,2025-10-23
2582,2025-10-13,Content,GB,Individual,1,2025-10-24,2025-11-04
2583,2025-10-13,Paid Search,US,Individual,1,2025-10-18,2025-10-19
2584,2025-10-14,Paid Search,GB,Team,2,,2025-11-11
2585,2025-10-14,Content,US,Individual,1,2025-10-18,
2586,2025-10-14,Paid Search,US,Team,3,2025-10-22,
2587,2025-10-14,Paid Search,CA,Individual,2,2025-10-15,2025-10-19
2588,2025-10-14,Paid Search,AU,Team,2,2025-10-16,
2589,2025-10-14,Referral,US,Individual,1,2025-10-19,
2590,2025-10-14,Organic,BR,Individual,1,2025-10-24,2025-10-25
2591,2025-10-14,Partner,DE,Team,3,2025-10-23,2025-10-30
2592,2025-10-14,Paid Search,US,Individual,1,2025-11-03,
2593,2025-10-14,Organic,IN,Individual,1,2025-10-28,2025-11-01
2594,2025-10-14,Referral,US,Individual,2,2025-10-26,
2595,2025-10-15,Organic,ES,Individual,2,,2025-10-28
2596,2025-10-15,Organic,AU,Individual,1,2025-10-17,2025-10-25
2597,2025-10-15,Referral,US,Individual,2,2025-10-19,2025-10-24
2598,2025-10-15,Content,US,Individual,1,2025-10-16,
2599,2025-10-15,Content,US,Individual,1,,
2600,2025-10-15,Content,US,Team,3,2025-10-28,
2601,2025-10-15,Partner,US,Individual,2,,2025-10-30
2602,2025-10-15,Organic,US,Individual,1,,2025-10-21
2603,2025-10-15,Paid Search,DE,Individual,1,,2025-11-10
2604,2025-10-16,Partner,US,Individual,1,2025-10-21,
2605,2025-10-16,Organic,BR,Individual,1,2025-10-29,2025-11-01
2606,2025-10-16,Paid Search,IN,Individual,1,,2025-10-22
2607,2025-10-16,Paid Search,CA,Individual,2,2025-10-26,2025-11-02
2608,2025-10-16,Organic,BR,Individual,1,,
2609,2025-10-16,Content,US,Individual,1,2025-10-19,2025-10-21
2610,2025-10-16,Paid Search,US,Individual,1,2025-11-03,2025-11-06
2611,2025-10-16,Paid Search,DE,Individual,1,2025-10-26,
2612,2025-10-17,Content,CA,Individual,1,2025-11-10,
2613,2025-10-17,Paid Search,GB,Individual,1,,
2614,2025-10-17,Organic,AU,Individual,1,,
2615,2025-10-17,Paid Search,ES,Team,2,2025-10-21,2025-10-26
2616,2025-10-17,Partner,DE,Individual,1,2025-10-23,
2617,2025-10-17,Referral,IN,Individual,1,2025-10-23,2025-11-03
2618,2025-10-18,Referral,US,Individual,1,2025-10-27,2025-10-27
2619,2025-10-18,Referral,US,Individual,1,2025-10-22,
2620,2025-10-18,Organic,IN,Individual,2,2025-10-25,
2621,2025-10-19,Partner,US,Individual,1,,2025-11-16
2622,2025-10-19,Content,US,Team,3,2025-10-24,
2623,2025-10-19,Organic,US,Individual,1,2025-10-30,2025-11-11
2624,2025-10-19,Organic,DE,Team,1,2025-10-24,2025-10-28
2625,2025-10-19,Content,US,Individual,2,2025-10-22,
2626,2025-10-20,Partner,DE,Individual,1,2025-10-21,
2627,2025-10-20,Content,US,Individual,1,2025-10-30,
2628,2025-10-20,Content,US,Individual,1,,
2629,2025-10-20,Paid Search,US,Individual,1,2025-10-27,
2630,2025-10-20,Referral,US,Individual,2,2025-10-26,
2631,2025-10-20,Paid Search,AU,Individual,1,2025-10-29,2025-11-08
2632,2025-10-20,Organic,US,Team,2,2025-10-28,
2633,2025-10-20,Referral,US,Team,1,,
2634,2025-10-21,Paid Search,GB,Individual,1,,
2635,2025-10-21,Referral,CA,Individual,2,2025-10-22,
2636,2025-10-21,Paid Search,US,Individual,1,2025-10-28,2025-10-30
2637,2025-10-21,Paid Search,US,Individual,1,2025-10-30,
2638,2025-10-21,Organic,ES,Individual,1,2025-10-27,2025-10-31
2639,2025-10-21,Organic,FR,Individual,1,2025-10-26,
2640,2025-10-21,Organic,US,Individual,1,,
2641,2025-10-21,Organic,CA,Individual,1,2025-10-23,
2642,2025-10-21,Content,US,Team,2,,2025-11-13
2643,2025-10-21,Organic,US,Individual,1,2025-11-06,
2644,2025-10-21,Organic,DE,Team,3,2025-10-26,2025-11-07
2645,2025-10-22,Paid Search,AU,Individual,2,2025-10-30,
2646,2025-10-22,Paid Search,US,Individual,1,2025-11-01,
2647,2025-10-22,Organic,BR,Individual,1,,
2648,2025-10-22,Referral,US,Individual,1,,
2649,2025-10-22,Referral,US,Individual,1,2025-11-13,
2650,2025-10-22,Organic,US,Individual,1,,2025-11-11
2651,2025-10-22,Organic,US,Individual,2,2025-10-25,2025-11-04
2652,2025-10-22,Content,AU,Individual,1,,2025-11-01
2653,2025-10-23,Partner,CA,Individual,1,2025-10-26,
2654,2025-10-23,Referral,US,Individual,1,2025-10-28,
2655,2025-10-23,Organic,JP,Individual,1,,
2656,2025-10-23,Paid Search,AU,Individual,1,,2025-11-11
2657,2025-10-23,Paid Search,IN,Individual,1,,2025-10-30
2658,2025-10-23,Organic,JP,Individual,1,,2025-11-13
2659,2025-10-23,Paid Search,US,Team,3,2025-10-31,2025-11-06
2660,2025-10-24,Paid Search,BR,Individual,1,2025-10-29,2025-11-04
2661,2025-10-24,Organic,FR,Individual,1,,
2662,2025-10-24,Referral,BR,Individual,1,,2025-11-01
2663,2025-10-24,Partner,IN,Individual,1,,
2664,2025-10-25,Organic,US,Individual,1,2025-12-15,
2665,2025-10-25,Partner,IN,Individual,1,,2025-11-23
2666,2025-10-25,Organic,US,Individual,1,,
2667,2025-10-25,Partner,US,Team,3,2025-11-07,2025-11-16
2668,2025-10-25,Organic,US,Individual,1,2025-11-13,
2669,2025-10-25,Organic,JP,Individual,1,,
2670,2025-10-25,Referral,US,Individual,1,2025-11-07,2025-11-12
2671,2025-10-25,Paid Search,GB,Team,1,,
2672,2025-10-26,Content,US,Individual,1,2025-11-01,2025-11-12
2673,2025-10-26,Organic,JP,Individual,2,,2025-11-24
2674,2025-10-26,Organic,US,Individual,1,,2025-11-20
2675,2025-10-26,Paid Search,IN,Team,1,,2025-11-02
2676,2025-10-26,Paid Search,BR,Team,2,2025-10-29,
2677,2025-10-26,Organic,US,Individual,1,,
2678,2025-10-26,Referral,US,Team,3,2025-11-05,2025-11-07
2679,2025-10-27,Referral,IN,Team,1,,
2680,2025-10-27,Partner,AU,Individual,1,,2025-11-16
2681,2025-10-27,Content,IN,Individual,1,,
2682,2025-10-27,Organic,US,Individual,1,,
2683,2025-10-27,Referral,AU,Team,3,2025-11-12,2025-11-17
2684,2025-10-27,Paid Search,US,Individual,1,2025-11-13,2025-11-15
2685,2025-10-28,Referral,GB,Team,2,2025-11-15,
2686,2025-10-28,Paid Search,BR,Individual,1,2025-11-03,
2687,2025-10-28,Content,US,Individual,1,2025-10-30,
2688,2025-10-28,Referral,IN,Individual,1,2025-10-31,
2689,2025-10-28,Content,DE,Individual,1,2025-10-29,
2690,2025-10-28,Partner,AU,Team,2,2025-11-21,2025-11-30
2691,2025-10-28,Content,US,Team,3,2025-10-28,
2692,2025-10-28,Partner,US,Team,3,2025-11-05,
2693,2025-10-29,Paid Search,BR,Individual,2,2025-10-31,
2694,2025-10-29,Organic,US,Individual,1,2025-10-31,
2695,2025-10-29,Organic,US,Individual,1,2025-11-05,
2696,2025-10-29,Organic,ES,Individual,1,,2025-11-07
2697,2025-10-29,Paid Search,US,Individual,1,2025-11-08,
